"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CHM00054511","1994-12-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   50",",,s","  -75",",,s","    1",",,s"
"CHM00054511","1994-12-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   10",",,s","  -38",",,s","  -23",",,s"
"CHM00054511","1994-12-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   41",",,s","  -63",",,s","  -13",",,s"
"CHM00054511","1994-12-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   49",",,s","  -13",",,s","   19",",,s"
"CHM00054511","1994-12-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   28",",,s","  -55",",,s","  -20",",,s"
"CHM00054511","1994-12-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   33",",,s","  -61",",,s","  -20",",,s"
"CHM00054511","1994-12-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   44",",,s","  -39",",,s","    2",",,s"
"CHM00054511","1994-12-31","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   26",",,s","  -53",",,s","  -20",",,s"
"CHM00054511","1995-01-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   49",",,s","  -64",",,s","  -13",",,s"
"CHM00054511","1995-01-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   24",",,s","  -65",",,s","  -21",",,s"
"CHM00054511","1995-01-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   31",",,s","  -51",",,s","   -4",",,s"
"CHM00054511","1995-01-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   53",",,s","  -41",",,s","    7",",,s"
"CHM00054511","1995-01-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   99",",,s","  -15",",,s","   38",",,s"
"CHM00054511","1995-01-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  113",",,s","  -30",",,s","   44",",,s"
"CHM00054511","1995-01-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   97",",,s","  -11",",,s","   32",",,s"
"CHM00054511","1995-01-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   97",",,s","  -41",",,s","   24",",,s"
"CHM00054511","1995-01-09","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   46",",,s","  -35",",,s","   -5",",,s"
"CHM00054511","1995-01-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   35",",,s","  -50",",,s","   -2",",,s"
"CHM00054511","1995-01-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   31",",,s","  -67",",,s","  -18",",,s"
"CHM00054511","1995-01-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   19",",,s","  -52",",,s","  -13",",,s"
"CHM00054511","1995-01-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   10",",,s","  -61",",,s","  -27",",,s"
"CHM00054511","1995-01-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   33",",,s","  -75",",,s","  -22",",,s"
"CHM00054511","1995-01-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   51",",,s","  -87",",,s","  -24",",,s"
"CHM00054511","1995-01-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   51",",,s","  -57",",,s","  -11",",,s"
"CHM00054511","1995-01-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   49",",,s","  -72",",,s","  -16",",,s"
"CHM00054511","1995-01-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   24",",,s","  -53",",,s","  -16",",,s"
"CHM00054511","1995-01-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"    6",",,s","  -76",",,s","  -30",",,s"
"CHM00054511","1995-01-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   16",",,s","  -78",",,s","  -34",",,s"
"CHM00054511","1995-01-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   49",",,s","  -69",",,s","  -19",",,s"
"CHM00054511","1995-01-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   52",",,s","   -5",",,s","   24",",,s"
"CHM00054511","1995-01-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   25",",,s","  -67",",,s","  -23",",,s"
"CHM00054511","1995-01-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   43",",,s","  -78",",,s","  -24",",,s"
"CHM00054511","1995-01-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   24",",,s","  -52",",,s","  -22",",,s"
"CHM00054511","1995-01-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   32",",,s","  -91",",,s","  -20",",,s"
"CHM00054511","1995-01-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   56",",,s","  -50",",,s","    6",",,s"
"CHM00054511","1995-01-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   61",",,s","  -41",",,s","   13",",,s"
"CHM00054511","1995-01-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   55",",,s","  -43",",,s","    2",",,s"
"CHM00054511","1995-01-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   33",",,s","  -54",",,s","  -10",",,s"
"CHM00054511","1995-01-31","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   20",",,s","  -48",",,s","  -21",",,s"
"CHM00054511","1995-02-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   32",",,s","  -76",",,s","  -23",",,s"
"CHM00054511","1995-02-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   17",",,s","  -63",",,s","  -30",",,s"
"CHM00054511","1995-02-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"    3",",,s","  -54",",,s","  -31",",,s"
"CHM00054511","1995-02-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   31",",,s","  -78",",,s","  -30",",,s"
"CHM00054511","1995-02-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   92",",,s","  -81",",,s","   -4",",,s"
"CHM00054511","1995-02-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  126",",,s","  -56",",,s","   26",",,s"
"CHM00054511","1995-02-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  146",",,s","  -47",",,s","   34",",,s"
"CHM00054511","1995-02-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  103",",,s","  -30",",,s","   34",",,s"
"CHM00054511","1995-02-09","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  106",",,s","  -37",",,s","   31",",,s"
"CHM00054511","1995-02-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   57",",,s","  -37",",,s","    4",",,s"
"CHM00054511","1995-02-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  129",",,s","  -29",",,s","   40",",,s"
"CHM00054511","1995-02-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   83",",,s","  -13",",,s","   37",",,s"
"CHM00054511","1995-02-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   77",",,s","  -22",",,s","   19",",,s"
"CHM00054511","1995-02-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  107",",,s","  -48",",,s","   24",",,s"
"CHM00054511","1995-02-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   78",",,s","  -29",",,s","   25",",,s"
"CHM00054511","1995-02-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   83",",,s","  -32",",,s","   28",",,s"
"CHM00054511","1995-02-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  103",",,s","  -44",",,s","   27",",,s"
"CHM00054511","1995-02-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  104",",,s","   -7",",,s","   40",",,s"
"CHM00054511","1995-02-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   77",",,s","    1",",,s","   35",",,s"
"CHM00054511","1995-02-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   78",",,s","  -42",",,s","   16",",,s"
"CHM00054511","1995-02-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   64",",,s","  -37",",,s","   16",",,s"
"CHM00054511","1995-02-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  114",",,s","  -24",",,s","   35",",,s"
"CHM00054511","1995-02-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  111",",,s","  -30",",,s","   37",",,s"
"CHM00054511","1995-02-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  117",",,s","   18",",,s","   60",",,s"
"CHM00054511","1995-02-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   91",",,s","    4",",,s","   49",",,s"
"CHM00054511","1995-02-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   99",",,s","  -27",",,s","   33",",,s"
"CHM00054511","1995-02-27","39.933","116.283","55.0","BEIJING, CH","   17",",,s",,,"   69",",,s","    3",",,s","   32",",,s"
"CHM00054511","1995-02-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   74",",,s","  -48",",,s","   19",",,s"
"CHM00054511","1995-03-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   68",",,s","  -25",",,s","   17",",,s"
"CHM00054511","1995-03-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  115",",,s","  -18",",,s","   47",",,s"
"CHM00054511","1995-03-03","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"   78",",,s","    2",",,s","   40",",,s"
"CHM00054511","1995-03-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  142",",,s","  -21",",,s","   62",",,s"
"CHM00054511","1995-03-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  162",",,s","    1",",,s","   85",",,s"
"CHM00054511","1995-03-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  185",",,s","   16",",,s","  101",",,s"
"CHM00054511","1995-03-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  189",",,s","   15",",,s","   94",",,s"
"CHM00054511","1995-03-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  144",",,s","   53",",,s","   97",",,s"
"CHM00054511","1995-03-09","39.933","116.283","55.0","BEIJING, CH","    8",",,s",,,"  126",",,s","   49",",,s","   72",",,s"
"CHM00054511","1995-03-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  153",",,s","   -2",",,s","   91",",,s"
"CHM00054511","1995-03-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  107",",,s","   57",",,s","   76",",,s"
"CHM00054511","1995-03-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  125",",,s","    0",",,s","   72",",,s"
"CHM00054511","1995-03-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  125",",,s","   21",",,s","   74",",,s"
"CHM00054511","1995-03-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  151",",,s","   63",",,s","  102",",,s"
"CHM00054511","1995-03-15","39.933","116.283","55.0","BEIJING, CH","   20",",,s",,,"  119",",,s","   62",",,s","   74",",,s"
"CHM00054511","1995-03-16","39.933","116.283","55.0","BEIJING, CH","   38",",,s",,,"   67",",,s","  -22",",,s","    7",",,s"
"CHM00054511","1995-03-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"   81",",,s","  -42",",,s","   17",",,s"
"CHM00054511","1995-03-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  121",",,s","    3",",,s","   73",",,s"
"CHM00054511","1995-03-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  155",",,s","   15",",,s","   99",",,s"
"CHM00054511","1995-03-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  206",",,s","   30",",,s","  120",",,s"
"CHM00054511","1995-03-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  146",",,s","   57",",,s","   98",",,s"
"CHM00054511","1995-03-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  129",",,s","   28",",,s","   79",",,s"
"CHM00054511","1995-03-23","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"   92",",,s","   26",",,s","   48",",,s"
"CHM00054511","1995-03-24","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  130",",,s","    8",",,s","   70",",,s"
"CHM00054511","1995-03-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  132",",,s","  -13",",,s","   73",",,s"
"CHM00054511","1995-03-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  192",",,s","   31",",,s","  117",",,s"
"CHM00054511","1995-03-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  155",",,s","   50",",,s","  105",",,s"
"CHM00054511","1995-03-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  115",",,s","   41",",,s","   74",",,s"
"CHM00054511","1995-03-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  152",",,s","   28",",,s","   88",",,s"
"CHM00054511","1995-03-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  190",",,s","   52",",,s","  111",",,s"
"CHM00054511","1995-03-31","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  168",",,s","   24",",,s","  112",",,s"
"CHM00054511","1995-04-01","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  137",",,s","   42",",,s","   83",",,s"
"CHM00054511","1995-04-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  152",",,s","   17",",,s","   86",",,s"
"CHM00054511","1995-04-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  192",",,s","   22",",,s","  110",",,s"
"CHM00054511","1995-04-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  184",",,s","   51",",,s","  119",",,s"
"CHM00054511","1995-04-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  230",",,s","   66",",,s","  149",",,s"
"CHM00054511","1995-04-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  188",",,s","  112",",,s","  153",",,s"
"CHM00054511","1995-04-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  210",",,s","   67",",,s","  143",",,s"
"CHM00054511","1995-04-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  190",",,s","  109",",,s","  128",",,s"
"CHM00054511","1995-04-09","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  178",",,s","   40",",,s","  117",",,s"
"CHM00054511","1995-04-10","39.933","116.283","55.0","BEIJING, CH","   43",",,s",,,"  135",",,s","   60",",,s","   77",",,s"
"CHM00054511","1995-04-11","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  166",",,s","   35",",,s","  103",",,s"
"CHM00054511","1995-04-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  215",",,s","   40",",,s","  145",",,s"
"CHM00054511","1995-04-13","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  188",",,s","   83",",,s","  140",",,s"
"CHM00054511","1995-04-14","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  177",",,s","   91",",,s","  134",",,s"
"CHM00054511","1995-04-15","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  152",",,s","   94",",,s","  124",",,s"
"CHM00054511","1995-04-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  235",",,s","   65",",,s","  166",",,s"
"CHM00054511","1995-04-17","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  246",",,s","   92",",,s","  175",",,s"
"CHM00054511","1995-04-18","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  188",",,s","  100",",,s","  135",",,s"
"CHM00054511","1995-04-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  212",",,s","   48",",,s","  136",",,s"
"CHM00054511","1995-04-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  214",",,s","  105",",,s","  160",",,s"
"CHM00054511","1995-04-21","39.933","116.283","55.0","BEIJING, CH","   10",",,s",,,"  202",",,s","  123",",,s","  160",",,s"
"CHM00054511","1995-04-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  188",",,s","  124",",,s","  155",",,s"
"CHM00054511","1995-04-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  237",",,s","  100",",,s","  179",",,s"
"CHM00054511","1995-04-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  256",",,s","  115",",,s","  183",",,s"
"CHM00054511","1995-04-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  217",",,s","   99",",,s","  147",",,s"
"CHM00054511","1995-04-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  231",",,s","   94",",,s","  165",",,s"
"CHM00054511","1995-04-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  232",",,s","  100",",,s","  175",",,s"
"CHM00054511","1995-04-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  279",",,s","  145",",,s","  212",",,s"
"CHM00054511","1995-04-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  259",",,s","  166",",,s","  225",",,s"
"CHM00054511","1995-04-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  268",",,s","  147",",,s","  211",",,s"
"CHM00054511","1995-05-01","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  242",",,s","  129",",,s","  143",",,s"
"CHM00054511","1995-05-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  171",",,s","   93",",,s","  130",",,s"
"CHM00054511","1995-05-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  204",",,s","   66",",,s","  140",",,s"
"CHM00054511","1995-05-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  235",",,s","   81",",,s","  173",",,s"
"CHM00054511","1995-05-05","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  311",",,s","  124",",,s","  205",",,s"
"CHM00054511","1995-05-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  257",",,s","  104",",,s","  190",",,s"
"CHM00054511","1995-05-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  254",",,s","  115",",,s","  191",",,s"
"CHM00054511","1995-05-08","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  281",",,s","  164",",,s","  223",",,s"
"CHM00054511","1995-05-09","39.933","116.283","55.0","BEIJING, CH","    5",",,s",,,"  239",",,s","  154",",,s","  175",",,s"
"CHM00054511","1995-05-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  225",",,s","   72",",,s","  161",",,s"
"CHM00054511","1995-05-11","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  220",",,s","  112",",,s","  167",",,s"
"CHM00054511","1995-05-12","39.933","116.283","55.0","BEIJING, CH","  145",",,s",,,"  203",",,s","  125",",,s","  148",",,s"
"CHM00054511","1995-05-13","39.933","116.283","55.0","BEIJING, CH","   76",",,s",,,"  142",",,s","  104",",,s","  123",",,s"
"CHM00054511","1995-05-14","39.933","116.283","55.0","BEIJING, CH","    8",",,s",,,"  223",",,s","   86",",,s","  160",",,s"
"CHM00054511","1995-05-15","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  272",",,s","  131",",,s","  202",",,s"
"CHM00054511","1995-05-16","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  267",",,s","  152",",,s","  209",",,s"
"CHM00054511","1995-05-17","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  280",",,s","  178",",,s","  235",",,s"
"CHM00054511","1995-05-18","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  266",",,s","  196",",,s","  228",",,s"
"CHM00054511","1995-05-19","39.933","116.283","55.0","BEIJING, CH","  220",",,s",,,"  269",",,s","  164",",,s","  213",",,s"
"CHM00054511","1995-05-20","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  260",",,s","  163",",,s","  212",",,s"
"CHM00054511","1995-05-21","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  272",",,s","  149",",,s","  198",",,s"
"CHM00054511","1995-05-22","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  271",",,s","  118",",,s","  211",",,s"
"CHM00054511","1995-05-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  280",",,s","  162",",,s","  222",",,s"
"CHM00054511","1995-05-24","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  311",",,s","  201",",,s","  247",",,s"
"CHM00054511","1995-05-25","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  283",",,s","  197",",,s","  244",",,s"
"CHM00054511","1995-05-26","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  272",",,s","  131",",,s","  226",",,s"
"CHM00054511","1995-05-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  250",",,s","  174",",,s","  207",",,s"
"CHM00054511","1995-05-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  289",",,s","  159",",,s","  231",",,s"
"CHM00054511","1995-05-29","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  284",",,s","  171",",,s","  231",",,s"
"CHM00054511","1995-05-30","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  293",",,s","  141",",,s","  232",",,s"
"CHM00054511","1995-05-31","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  296",",,s","  193",",,s","  251",",,s"
"CHM00054511","1995-06-01","39.933","116.283","55.0","BEIJING, CH","   45",",,s",,,"  268",",,s","  176",",,s","  203",",,s"
"CHM00054511","1995-06-02","39.933","116.283","55.0","BEIJING, CH","   40",",,s",,,"  287",",,s","  180",",,s","  222",",,s"
"CHM00054511","1995-06-03","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  293",",,s","  170",",,s","  233",",,s"
"CHM00054511","1995-06-04","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  346",",,s","  176",",,s","  265",",,s"
"CHM00054511","1995-06-05","39.933","116.283","55.0","BEIJING, CH","   66",",,s",,,"  341",",,s","  202",",,s","  256",",,s"
"CHM00054511","1995-06-06","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  296",",,s","  198",",,s","  243",",,s"
"CHM00054511","1995-06-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  287",",,s","  176",",,s","  229",",,s"
"CHM00054511","1995-06-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  286",",,s","  199",",,s","  239",",,s"
"CHM00054511","1995-06-09","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  286",",,s","  199",",,s","  237",",,s"
"CHM00054511","1995-06-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  311",",,s","  202",",,s","  255",",,s"
"CHM00054511","1995-06-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  307",",,s","  206",",,s","  258",",,s"
"CHM00054511","1995-06-12","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  311",",,s","  207",",,s","  255",",,s"
"CHM00054511","1995-06-13","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  317",",,s","  202",",,s","  249",",,s"
"CHM00054511","1995-06-14","39.933","116.283","55.0","BEIJING, CH","    5",",,s",,,"  283",",,s","  213",",,s","  243",",,s"
"CHM00054511","1995-06-15","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  292",",,s","  217",",,s","  244",",,s"
"CHM00054511","1995-06-16","39.933","116.283","55.0","BEIJING, CH","    7",",,s",,,"  256",",,s","  215",",,s","  224",",,s"
"CHM00054511","1995-06-17","39.933","116.283","55.0","BEIJING, CH","  322",",,s",,,"  224",",,s","  193",",,s","  199",",,s"
"CHM00054511","1995-06-18","39.933","116.283","55.0","BEIJING, CH","   72",",,s",,,"  244",",,s","  171",",,s","  201",",,s"
"CHM00054511","1995-06-19","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  329",",,s","  187",",,s","  253",",,s"
"CHM00054511","1995-06-20","39.933","116.283","55.0","BEIJING, CH","    6",",,s",,,"  299",",,s","  216",",,s","  245",",,s"
"CHM00054511","1995-06-21","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  281",",,s","  206",",,s","  246",",,s"
"CHM00054511","1995-06-22","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  291",",,s","  213",",,s","  247",",,s"
"CHM00054511","1995-06-23","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  306",",,s","  187",",,s","  250",",,s"
"CHM00054511","1995-06-24","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  306",",,s","  229",",,s","  264",",,s"
"CHM00054511","1995-06-25","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  323",",,s","  205",",,s","  267",",,s"
"CHM00054511","1995-06-26","39.933","116.283","55.0","BEIJING, CH","    2",",,s",,,"  289",",,s","  207",",,s","  244",",,s"
"CHM00054511","1995-06-27","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  331",",,s","  176",",,s","  255",",,s"
"CHM00054511","1995-06-28","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  329",",,s","  205",",,s","  276",",,s"
"CHM00054511","1995-06-29","39.933","116.283","55.0","BEIJING, CH","   82",",,s",,,"  303",",,s","  212",",,s","  243",",,s"
"CHM00054511","1995-06-30","39.933","116.283","55.0","BEIJING, CH","   40",",,s",,,"  265",",,s","  189",",,s","  233",",,s"
"CHM00054511","1995-07-01","39.933","116.283","55.0","BEIJING, CH","  166",",,s",,,"  245",",,s","  182",",,s","  208",",,s"
"CHM00054511","1995-07-02","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  301",",,s","  181",",,s","  241",",,s"
"CHM00054511","1995-07-03","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  326",",,s","  209",",,s","  272",",,s"
"CHM00054511","1995-07-04","39.933","116.283","55.0","BEIJING, CH","    0","T,,s",,,"  340",",,s","  234",",,s","  282",",,s"
"CHM00054511","1995-07-05","39.933","116.283","55.0","BEIJING, CH","    9",",,s",,,"  336",",,s","  214",",,s","  288",",,s"
"CHM00054511","1995-07-06","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  338",",,s","  234",",,s","  287",",,s"
"CHM00054511","1995-07-07","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  334",",,s","  255",",,s","  292",",,s"
"CHM00054511","1995-07-08","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  328",",,s","  237",",,s","  282",",,s"
"CHM00054511","1995-07-09","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  341",",,s","  244",",,s","  290",",,s"
"CHM00054511","1995-07-10","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  350",",,s","  256",",,s","  304",",,s"
"CHM00054511","1995-07-11","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  327",",,s","  258",",,s","  276",",,s"
"CHM00054511","1995-07-12","39.933","116.283","55.0","BEIJING, CH","    0",",,s",,,"  331",",,s","  239",",,s","  284",",,s"
"CHM00054511","1995-07-13","39.933","116.283","55.0","BEIJING, CH","   19",",,s",,,"  300",",,s","  226",",,s","  254",",,s"
